"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"45","nps_score",1203.86922263142,49113.4656750649,0.00624664991979868,472.244862260239,0.00616146673783694,49113.4656750649,0.00624664991979868,472.244862260239,0.00616146673783694,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.69883388234,-0.0898080570402457,-0.128191620495115,-0.25908070320639,0.213163122325882,0.248051263684998,0.256610386009867,0.248051263684998,0.266201052968116,0,76702.7784346665,0.3372421186,227396.58932533,1e-04,"1_4_3",1,4,3,15,5,472.244862260239,65.2699541526057,23.902646460298,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.376202362551867
"46","(Intercept)",74751.1840990354,7774123.14629968,0.98866515585457,74751.1840990354,0.979916025282162,7774123.14629968,0.98866515585457,74751.1840990354,0.979916025282162,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"47","trend",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"48","season",0.0315878605523724,35.4531510308934,4.50871364266688e-06,0.340895682989359,4.46881406277404e-06,35.4531510308934,4.50871364266688e-06,0.340895682989359,4.46881406277404e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"49","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"50","holiday",0.0196434901036595,-38.2418367235498,-4.86336153324885e-06,-1.59340986348124,-2.08880685822886e-05,-38.2418367235498,-4.86336153324885e-06,-1.59340986348124,-2.08880685822886e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"51","bounce_rate",-1490.87191123178,-70334.118720226,-0.00894466052798818,0,0,-70334.118720226,-0.00894466052798818,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"52","session_duration",1.7911274298865,33991.9805418375,0.00432289096889304,326.845966748437,0.00428463581515049,33991.9805418375,0.00432289096889304,326.845966748437,0.00428463581515049,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"53","pages_per_session",95.1263840465067,35083.5617001921,0.00446171154527744,337.341939424924,0.00442222790751101,35083.5617001921,0.00446171154527744,337.341939424924,0.00442222790751101,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"54","conversion_rate",4455.57740689892,14535.4301745264,0.00184852658859044,139.763751678138,0.00183216816795189,14535.4301745264,0.00184852658859044,139.763751678138,0.00183216816795189,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"55","tv_spend",262.880163047428,12223.8722703931,0.00155455687489424,117.537233369165,0.00154079992088393,12223.8722703931,0.00155455687489424,117.537233369165,0.00154079992088393,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.458967213862659,0.458967213862659,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,117.537233369165,32045.2564076063,17423.2030422217,0.0080383534673328,0.0080383534673328,124.403586389167,124.403586389167,4,FALSE,0.00981937567430092,0.00186870953860166,0,0.0223205983386406,0.628405461797018
"56","digital_spend",76.6960574690396,2336.95021681274,0.000297198951810953,22.4706751616609,0.000294568908241622,2336.95021681274,0.000297198951810953,22.4706751616609,0.000294568908241622,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0877449883490794,0.0877449883490794,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,22.4706751616609,10798.007048199,1796.10358666058,0.00249621374608927,0.00249621374608927,400.606719503353,400.606719503353,4,FALSE,0.00874021521320259,0.00488136858736928,0,0.041363462933017,0.0484203170193901
"57","social_spend",178.095914012611,3872.91763991673,0.00049253383951124,37.239592691507,0.000488175192048351,3872.91763991673,0.00049253383951124,37.239592691507,0.000488175192048351,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.145415640755461,0.145415640755461,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,37.239592691507,4836.01247693081,860.208438469275,0.00936655638237067,0.00936655638237067,106.762822875028,106.762822875028,4,FALSE,0.0166687865531553,0.00593935873549652,0,0.0563281101920656,0.0704304474882452
"58","search_spend",206.052740900759,3122.37244361751,0.000397084118750351,30.0228119578607,0.00039357014763222,3122.37244361751,0.000397084118750351,30.0228119578607,0.00039357014763222,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.117235074891909,0.117235074891909,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,30.0228119578607,3618.7156838801,649.816453110872,0.0101124388617534,0.0101124388617534,98.8881133098495,98.8881133098495,4,FALSE,0.0152103107919573,0.00347792501090178,0,0.0384354324755051,0.0718333296670175
"59","radio_spend",155.532150885943,5077.31984269363,0.000645702302257651,48.8203831028234,0.000639988200046298,5077.31984269363,0.000645702302257651,48.8203831028234,0.000639988200046298,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.190637082140891,0.190637082140891,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,48.8203831028234,2944.77378814445,1354.51205737522,0.0306995899846048,0.0306995899846048,32.5737249423031,32.5737249423031,4,FALSE,0.114996361363408,0.0533607816535716,0,0.471408775137549,0.495184947478704
"60","nps_score",811.170170570534,49221.2371215736,0.00625965413132387,473.281126168977,0.00620425971289135,49221.2371215736,0.00625965413132387,473.281126168977,0.00620425971289135,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.70147458032,-0.141545143762793,-0.186943448047207,-0.335489068581206,0.217051472900916,0.256926396669988,0.266411800029929,0.256926396669988,0.240787267798891,0,122187.380422479,0.5372853604,227396.58932533,1e-04,"1_10_3",1,10,3,39,6,473.281126168977,58.0775875924835,16.7102799001758,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.454000303025505
"61","(Intercept)",74122.2844660822,7708717.58447255,0.980448224778525,74122.2844660822,0.968055312294188,7708717.58447255,0.980448224778525,74122.2844660822,0.968055312294188,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","trend",0.00649018678114596,47690.3363737983,0.00606558809872143,458.560926671138,0.00598891877486145,47690.3363737983,0.00606558809872143,458.560926671138,0.00598891877486145,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","season",0.0467381054338557,52.4572757340431,6.67188054388676e-06,0.504396882058107,6.58754765450342e-06,52.4572757340431,6.67188054388676e-06,0.504396882058107,6.58754765450342e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","holiday",0.028563860221066,-55.6079634018197,-7.07260687700933e-06,-2.31699847507582,-3.02605714129204e-05,-55.6079634018197,-7.07260687700933e-06,-2.31699847507582,-3.02605714129204e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","bounce_rate",-2137.48957692583,-100839.277025841,-0.012825439389177,0,0,-100839.277025841,-0.012825439389177,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","session_duration",2.56914620966705,48757.2053841371,0.00620127990683291,468.81928253978,0.00612289543202434,48757.2053841371,0.00620127990683291,468.81928253978,0.00612289543202434,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","pages_per_session",138.096152273865,50931.2419201242,0.0064777889680295,489.723480001194,0.006395909405454,50931.2419201242,0.0064777889680295,489.723480001194,0.006395909405454,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","conversion_rate",6360.00408695468,20748.2413328722,0.00263890538979745,199.502320508387,0.0026055494993754,20748.2413328722,0.00263890538979745,199.502320508387,0.0026055494993754,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","tv_spend",360.383574687135,17760.6467978901,0.00225892237367536,170.775449979712,0.00223036948676265,17760.6467978901,0.00225892237367536,170.775449979712,0.00223036948676265,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.432217784581121,0.432217784581121,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,170.775449979712,28168.2784292949,13546.2250639102,0.0116793069832446,0.0116793069832446,85.6215185913531,85.6215185913531,NA,NA,NA,NA,NA,NA,0.615358073911445
"71","digital_spend",90.9512768774275,3051.48688211426,0.000388109288441209,29.3412200203294,0.000383203568460844,3051.48688211426,0.000388109288441209,29.3412200203294,0.000383203568460844,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0742600714306454,0.0742600714306454,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,29.3412200203294,11736.8589901702,2734.95552863175,0.00325944619887258,0.00325944619887258,306.800584818947,306.800584818947,NA,NA,NA,NA,NA,NA,0.126672124819453
"72","social_spend",336.619221727015,10802.8890938279,0.00137398644047582,103.873933594499,0.00135661918611078,10802.8890938279,0.00137398644047582,103.873933594499,0.00135661918611078,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.262895875603164,0.262895875603164,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,103.873933594499,5402.04104171654,1426.23700325501,0.0261265224819011,0.0261265224819011,38.2752814000692,38.2752814000692,NA,NA,NA,NA,NA,NA,0.24704249898138
"73","search_spend",256.58525995528,3559.03222142431,0.000452662428631933,34.2214636675415,0.000446940753870117,3559.03222142431,0.000452662428631933,34.2214636675415,0.000446940753870117,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.0866115428960385,0.0866115428960385,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,34.2214636675415,3769.51724038465,800.618009615416,0.0115266504544429,0.0115266504544429,86.7554719345679,86.755471934568,NA,NA,NA,NA,NA,NA,0.0376683444997363
"74","radio_spend",193.371079173386,5917.83763730275,0.000752671678841639,56.9022849740649,0.000743157872799071,5917.83763730275,0.000752671678841639,56.9022849740649,0.000743157872799071,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.144014725489031,0.144014725489031,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,56.9022849740649,3224.01942253075,1633.75769176151,0.0357817105656818,0.0357817105656818,27.9472385246752,27.9472385246752,NA,NA,NA,NA,NA,NA,0.395101371502692
"75","nps_score",1111.57538686927,45348.2143923578,0.00576770076353826,436.040523003441,0.00569479674985155,45348.2143923578,0.00576770076353826,436.040523003441,0.00569479674985155,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.69883388234,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,"1_12_1",1,12,1,45,7,436.040523003441,65.2699541526057,23.902646460298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376202362551867
"76","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63899935019,0.796704522388426,0.345776175018344,0.236415709392148,0.0895407058935368,0.171345458439162,0.192737982887997,0.171345458439162,0.461816987588977,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_12_4",1,12,4,48,2,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"77","trend",0.754739396828892,5545876.70941763,0.706032640380597,53325.7375905541,0.646578893063014,5545876.70941763,0.706032640380597,53325.7375905541,0.646578893063014,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63899935019,0.796704522388426,0.345776175018344,0.236415709392148,0.0895407058935368,0.171345458439162,0.192737982887997,0.171345458439162,0.461816987588977,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_12_4",1,12,4,48,2,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"78","season",0.672861339734192,755.19691056297,9.61423588567358e-05,7.26150875541317,8.8046382575946e-05,755.19691056297,9.61423588567358e-05,7.26150875541317,8.8046382575946e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63899935019,0.796704522388426,0.345776175018344,0.236415709392148,0.0895407058935368,0.171345458439162,0.192737982887997,0.171345458439162,0.461816987588977,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_12_4",1,12,4,48,2,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"79","weekday",0.957136009046126,477451.336955855,0.0607832171082625,4590.87823996014,0.0556647709849269,477451.336955855,0.0607832171082625,4590.87823996014,0.0556647709849269,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63899935019,0.796704522388426,0.345776175018344,0.236415709392148,0.0895407058935368,0.171345458439162,0.192737982887997,0.171345458439162,0.461816987588977,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_12_4",1,12,4,48,2,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"80","holiday",0.529944044887941,-1031.69210411579,-0.000131342317634244,-42.9871710048247,-0.000521222934741618,-1031.69210411579,-0.000131342317634244,-42.9871710048247,-0.000521222934741618,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.63899935019,0.796704522388426,0.345776175018344,0.236415709392148,0.0895407058935368,0.171345458439162,0.192737982887997,0.171345458439162,0.461816987588977,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_12_4",1,12,4,48,2,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
